place_id,name,address,latitude,longitude,rating,review_count,primary_type,types,website,google_maps_url,search_query,price_numeric_imputed,price_tier_imputed,price_tier_numeric
ChIJKXQKohNxhlQRDbphqKoybUE,Axum Restaurant,"1279 E Hastings St, Vancouver, BC V6A 0G8",49.2814772,-123.07776079999998,4.6,648.0,ethiopian_restaurant,"ethiopian_restaurant, restaurant, food, point_of_interest, establishment",http://axumrestaurant.ca/,https://maps.google.com/?cid=4714480093477583373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ethiopian restaurants in Downtown Vancouver BC,1.0,$,1
ChIJG8ff4B1zhlQRQrfFrqiOlWA,Unchai Restaurant,"2351 Burrard St, Vancouver, BC V6J 3J2",49.2650163,-123.1459855,4.6,643.0,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",http://www.unchai.ca/,https://maps.google.com/?cid=6959625654308812610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJgelWOTd1hlQRWxtvrnpy1P4,Vegan Fried Chickun,"5932 Fraser St, Vancouver, BC V5W 2Z7",49.230625800000006,-123.0904528,4.6,642.0,vegetarian_restaurant,"vegetarian_restaurant, restaurant, food, point_of_interest, establishment",http://www.veganfriedchickun.com/,https://maps.google.com/?cid=18362427451934448475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegan restaurants in Richmond BC,1.0,$,1
ChIJn9FuS6pxhlQR39FNX2yee2o,Caffè La Tana,"635 Commercial Dr, Vancouver, BC V5L 3W3",49.2787824,-123.07061899999998,4.6,618.0,cafe,"cafe, food, point_of_interest, establishment",http://www.caffelatana.ca/,https://maps.google.com/?cid=7672900578448363999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Commercial Drive BC,2.0,$$,2
ChIJm180jNNzhlQRnj5fWvNNLdw,"Sombreros, Mexican Products & Kitchen","1151 Homer St, Vancouver, BC V6B 5T5",49.2757569,-123.1229377,4.6,606.0,mexican_restaurant,"mexican_restaurant, meal_takeaway, grocery_store, food_store, store, restaurant, food, point_of_interest, establishment",http://www.sombreros.ca/,https://maps.google.com/?cid=15865422769884708510&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mexican restaurants in Yaletown BC,1.0,$,1
ChIJHUM6fBlxhlQR7LiA8xVTvgQ,Pho Dundas,"2077 Dundas St, Vancouver, BC V5L 1J5",49.285016,-123.0623472,4.6,601.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://eatdundas.com/,https://maps.google.com/?cid=341801975471454444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Commercial Drive BC,1.0,$,1
ChIJuX3rHYhzhlQRXOCr0f83aTs,Fat Mao Noodles Downtown,"983 Helmcken St, Vancouver, BC V6Z 2S5",49.2798213,-123.1267996,4.6,600.0,noodle_shop,"noodle_shop, restaurant, food, point_of_interest, establishment",http://fatmaonoodles.com/,https://maps.google.com/?cid=4281014492666257500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJG8_wk4dxhlQRM-VxydVoPp0,Magari by Oca,"1260 Commercial Dr, Vancouver, BC V5L 3X4",49.27338,-123.0693298,4.6,589.0,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=11330608979927754035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Commercial Drive BC,2.0,$$,2
ChIJpa-o9c93hlQRi0buoxC5o_c,Porker Face (Korean Pork Belly),"4455 Lougheed Hwy., Burnaby, BC V5C 3Z2",49.2667274,-123.00475120000002,4.6,583.0,korean_barbecue_restaurant,"korean_barbecue_restaurant, korean_restaurant, restaurant, food, point_of_interest, establishment",https://crbac3217.github.io/Pf/,https://maps.google.com/?cid=17844309629692954251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Korean restaurants in Burnaby BC,2.0,$$,2
ChIJ88rLYsVxhlQRg_XFO95zeTs,bb.q Chicken Hastings,"4016 Hastings St, Burnaby, BC V5C 2H9",49.2809265,-123.0156895,4.6,543.0,korean_restaurant,"korean_restaurant, chicken_wings_restaurant, chicken_restaurant, pub, meal_takeaway, bar, restaurant, food, point_of_interest, establishment",https://bbqchickenca.com/,https://maps.google.com/?cid=4285583918742500739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Burnaby BC,2.0,$$,2
ChIJcY0LOxZxhlQRNpYMApVWzKs,Steamworks North Shore,"114 21st St E, North Vancouver, BC V7M 0J2",49.3285289,-123.0714068,4.6,540.0,restaurant,"restaurant, food, point_of_interest, establishment",https://steamworks.com/,https://maps.google.com/?cid=12379364673719146038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in North Vancouver BC,2.0,$$,2
ChIJx_0x8bVwhlQR40R-5DXGHlo,Pho Mr. Do,"4532 Hastings St, Burnaby, BC V5C 2K4",49.2807997,-123.0018142,4.6,535.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.mrdopho.com/,https://maps.google.com/?cid=6493845647483880675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Burnaby BC,2.0,$$,2
ChIJh8zhjL5zhlQReSrNk9mFm1Y,Mainichi Sushi,"3667 W Broadway, Vancouver, BC V6R 2B8",49.26458,-123.1852559,4.6,531.0,japanese_restaurant,"japanese_restaurant, restaurant, food, point_of_interest, establishment",https://mainichisushi.ca/,https://maps.google.com/?cid=6240728878186048121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Kitsilano BC,2.0,$$,2
ChIJ-YsnhrNzhlQRWfQuKqMzF4w,Simit Bakery Cafe,"2268 W 4th Ave, Vancouver, BC V6K 1N8",49.268018000000005,-123.1567158,4.6,530.0,restaurant,"restaurant, breakfast_restaurant, cafe, food, point_of_interest, establishment",https://www.simitkitsilano.com/,https://maps.google.com/?cid=10094593865654662233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJ34VbDlZyhlQRQ9iaa47Y7rI,La Quercia & L'Ufficio,"3689 W 4th Ave, Vancouver, BC V6R 1P2",49.2687435,-123.1854349,4.6,501.0,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",http://laquercia.ca/,https://maps.google.com/?cid=12893480889410574403&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Kitsilano BC,3.0,$$$,3
ChIJIfA0NPFxhlQRfBlNaBdkSD4,SOCRATES in the Heights,"4651 Hastings St, Burnaby, BC V5C 2K6",49.2811431,-122.9983632,4.6,495.0,meal_takeaway,"meal_takeaway, restaurant, food, point_of_interest, service, establishment",http://socratesintheheights.ca/,https://maps.google.com/?cid=4487947080371607932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Burnaby BC,2.0,$$,2
ChIJBTVJHWl1hlQR5dODr7f2Rto,Jack's Fish & Chips Fraser (Formerly Jack's Chowder),"5772 Fraser St, Vancouver, BC V5W 2Z5",49.2321586,-123.0903754,4.6,489.0,seafood_restaurant,"seafood_restaurant, restaurant, food, point_of_interest, establishment",https://jacksfishandchips.ca/,https://maps.google.com/?cid=15728530017422136293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Seafood restaurants in Mount Pleasant BC,2.0,$$,2
ChIJg2CDD-hzhlQR6RfTpau_YYw,Folke,"2585 W Broadway, Vancouver, BC V6K 2E9",49.2641886,-123.1644676,4.6,487.0,vegan_restaurant,"vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",https://www.folkerestaurant.com/,https://maps.google.com/?cid=10115576981993232361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegan restaurants in Yaletown BC,2.0,$$,2
ChIJ79MWkpxxhlQRvkJLkRIt0yU,Nook Coal Harbour,"1155 Melville St, Vancouver, BC V6E 0A3",49.2874388,-123.1231932,4.6,482.0,restaurant,"restaurant, food, point_of_interest, establishment",https://nookrestaurants.com/,https://maps.google.com/?cid=2725571757259571902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in Kitsilano BC,2.0,$$,2
ChIJQVGC2vZ3hlQRqpQJJdGrXGs,Nam Vegan Express,"8681 10th Ave, Burnaby, BC V3N 2S9",49.2308056,-122.90651669999998,4.6,482.0,vietnamese_restaurant,"vietnamese_restaurant, vegan_restaurant, vegetarian_restaurant, fast_food_restaurant, restaurant, food, point_of_interest, establishment",http://www.namvegan.com/,https://maps.google.com/?cid=7736247174673568938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Burnaby BC,1.0,$,1
ChIJs8odtYB3hlQRjyjx0fHSqzU,OLOVE GREEK KITCHEN,"5931 Hastings St, Burnaby, BC V5B 1R7",49.2805445,-122.9779241,4.6,467.0,restaurant,"restaurant, food, point_of_interest, establishment",http://olovegreek.ca/,https://maps.google.com/?cid=3867416641078896783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Burnaby BC,2.0,$$,2
ChIJv7cdIARvhlQRtp7LlI9KKYg,Hello Nori - Park Royal,"731 Main St #140, West Vancouver, BC V7T 0A5",49.3265143,-123.1373213,4.6,453.0,japanese_restaurant,"japanese_restaurant, sushi_restaurant, meal_takeaway, bar, restaurant, food, point_of_interest, establishment",https://www.hellonori.com/parkroyal,https://maps.google.com/?cid=9811455243740487350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in North Vancouver BC,2.0,$$,2
ChIJaYPPJ4BxhlQRQH2QLyfcDDw,Merci Beaucoup Cafe,"1468 Commercial Dr, Vancouver, BC V5L 3X9",49.271535,-123.069451,4.6,445.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",http://mercibeaucoupcafe.com/,https://maps.google.com/?cid=4327075402856037696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Commercial Drive BC,1.0,$,1
ChIJv-486r1zhlQRCUE79RGXqm8,Alchemy Bar and Kitchen,"1269 Hamilton St, Vancouver, BC V6B 1E2",49.2742474,-123.1239675,4.6,438.0,bar_and_grill,"bar_and_grill, bar, restaurant, food, point_of_interest, establishment",http://www.alchemybar-kitchen.ca/,https://maps.google.com/?cid=8046409787635351817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Yaletown BC,2.0,$$,2
ChIJw8AL88hzhlQR0C9tulgsE7A,BangKoK Bistro,"1193 Davie St, Vancouver, BC V6E 1N2",49.2817278,-123.1330676,4.6,423.0,restaurant,"restaurant, food, point_of_interest, establishment",https://bangkokbistro.zomi.menu/,https://maps.google.com/?cid=12687533334829281232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJi8ulMQB3hlQRMuDj-bWc0jk,O Yes Kebab,"4949 Kingsway, Burnaby, BC V5H 2E5",49.2266169,-122.99320480000002,4.6,423.0,kebab_shop,"kebab_shop, turkish_restaurant, restaurant, food, point_of_interest, establishment",https://oyeskebab.zomi.menu/,https://maps.google.com/?cid=4166564910666604594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in Richmond BC,2.0,$$,2
ChIJqwhNSMF3hlQRiswagagGOIA,Collective Goods,"3532 Commercial St, Vancouver, BC V5N 4E9",49.2531475,-123.067722,4.6,415.0,restaurant,"restaurant, food, point_of_interest, establishment",https://www.collectivegoods.ca/,https://maps.google.com/?cid=9239141956340862090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in Mount Pleasant BC,2.0,$$,2
ChIJ7zncWnJ3hlQRAOoNgJG_LXY,A Kabul Shawarma Donair,"7339 Edmonds St, Burnaby, BC V3N 1A7",49.2190856,-122.9506456,4.6,412.0,shawarma_restaurant,"shawarma_restaurant, afghani_restaurant, middle_eastern_restaurant, cafe, halal_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",https://akabulshawarmadonair.zomi.menu/,https://maps.google.com/?cid=8515673102067034624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lebanese restaurants in Burnaby BC,1.0,$,1
ChIJh9H7QoZzhlQRXBs6VrXS3pc,Chez nous Bakery & Coffee,"1262 Homer St, Vancouver, BC V6B 2Y5",49.2744696,-123.123993,4.6,397.0,bakery,"bakery, pastry_shop, dessert_restaurant, buffet_restaurant, coffee_shop, brunch_restaurant, dessert_shop, tea_house, confectionery, cafe, food_store, store, restaurant, food, point_of_interest, establishment",http://cheznousbakery.com/,https://maps.google.com/?cid=10943415820834446172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in Yaletown BC,2.0,$$,2
ChIJefGgqXBxhlQRSSUsWo0mUqE,Di Beppe Caffè,"2 W Cordova St, Vancouver, BC V6B 1C9",49.2823405,-123.10451429999998,4.6,392.0,cafe,"cafe, italian_restaurant, restaurant, food, point_of_interest, establishment",http://www.caffedibeppe.com/,https://maps.google.com/?cid=11624395976741758281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Gastown BC,2.0,$$,2
ChIJ-87fSS5zhlQRvumPusLGY6M,Don at Kitsilano,"2186 W 4th Ave, Vancouver, BC V6K 4S2",49.2680248,-123.1545255,4.6,389.0,restaurant,"restaurant, fine_dining_restaurant, asian_fusion_restaurant, asian_restaurant, fusion_restaurant, food, point_of_interest, establishment",https://www.eatdon.com/,https://maps.google.com/?cid=11773472390532557246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in Kitsilano BC,2.0,$$,2
ChIJ8_6iRABzhlQRIyYEw6JqU6g,RAY'S,"1131 Mainland St, Vancouver, BC V6B 6C5",49.2752808,-123.1214294,4.6,381.0,restaurant,"restaurant, food, point_of_interest, establishment",https://raysrestaurant.com/,https://maps.google.com/?cid=12129155468727952931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Yaletown BC,2.0,$$,2
ChIJNV_2U1t2hlQRdzaRe2oxCoo,Jia Wei Restaurant,"4854 Imperial St, Burnaby, BC V5J 1C4",49.2217821,-122.9945129,4.6,377.0,chinese_restaurant,"chinese_restaurant, diner, restaurant, food, point_of_interest, establishment",https://jiawei.zomi.menu/,https://maps.google.com/?cid=9946817060410570359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Burnaby BC,2.0,$$,2
ChIJf7qzVHJzhlQRJhUJH2bwKrQ,Petite Bao,"2825 W Broadway, Vancouver, BC V6K 2G6",49.2642369,-123.1690986,4.6,369.0,restaurant,"restaurant, food, point_of_interest, establishment",http://www.petitebao.ca/,https://maps.google.com/?cid=12982453197246895398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Kitsilano BC,2.0,$$,2
ChIJdUYeOABxhlQR3Blqxk38dnc,Locanda dell’Orso,"350 W Pender St, Vancouver, BC V6B 1T1",49.2825788,-123.1119704,4.6,366.0,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",https://locandadellorso.com/,https://maps.google.com/?cid=8608345148736805340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJ06aJxzB7hlQRXplf7mRMY1Q,Sapporo Kitchen Deep Cove,"449 Dollarton Hwy, North Vancouver, BC V7G 1M9",49.307344,-122.9539127,4.6,361.0,restaurant,"restaurant, ramen_restaurant, bar_and_grill, sushi_restaurant, bar, japanese_restaurant, food, point_of_interest, establishment",https://www.sapporokitchen.com/,https://maps.google.com/?cid=6080787918259984734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Japanese restaurants in North Vancouver BC,2.0,$$,2
ChIJe1znsjFzhlQRIXrZomXFblc,Casa Molina,"2211 Manitoba St, Vancouver, BC V5Y 1K1",49.2653972,-123.10695199999998,4.6,358.0,spanish_restaurant,"spanish_restaurant, restaurant, food, point_of_interest, establishment",http://www.casamolina.ca/,https://maps.google.com/?cid=6300189969052432929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spanish restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJmaXZ_KhxhlQRLi-vU-PIKUw,Mercato di Luigi Mount Pleasant,"580 E 12th Ave, Vancouver, BC V5T 0H9",49.2595184,-123.0913208,4.6,348.0,restaurant,"restaurant, grocery_store, cafe, food_store, store, food, point_of_interest, establishment",https://mercatodiluigi.com/,https://maps.google.com/?cid=5488138499614781230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Mount Pleasant BC,2.0,$$,2
ChIJmzpuIgB1hlQR_DTsoUXg1oI,Bann Thai,"8542 Granville St, Vancouver, BC V6P 4Z7",49.2090817,-123.1402564,4.6,339.0,thai_restaurant,"thai_restaurant, restaurant, food, point_of_interest, establishment",http://bannthai.zomi.menu/,https://maps.google.com/?cid=9427969459620689148&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Richmond BC,1.0,$,1
ChIJG_prOiwLhlQR2AUzlwOQ8B0,米道 Shanghai Taste,"7771 Westminster Hwy #150, Richmond, BC V6X 1A4",49.17051370000001,-123.1395007,4.6,332.0,chinese_restaurant,"chinese_restaurant, restaurant, food, point_of_interest, establishment",https://shanghaitaste.zomi.menu/,https://maps.google.com/?cid=2157382566606472664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Chinese restaurants in Richmond BC,2.0,$$,2
ChIJ9TZnM3pxhlQRWaIsRG6m3-E,Einstein Wrap House,"516 Abbott St, Vancouver, BC V6B 6C1",49.2805954,-123.1073809,4.6,330.0,restaurant,"restaurant, mediterranean_restaurant, food, point_of_interest, establishment",,https://maps.google.com/?cid=16275910570860651097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Turkish restaurants in Gastown BC,1.0,$,1
ChIJUX8G6trfhVQR1UUd24Qym_c,Shawarma 2 Go Grill,"8751 No 1 Rd #5, Richmond, BC V7C 1V2",49.1487285,-123.18174449999998,4.6,329.0,halal_restaurant,"halal_restaurant, family_restaurant, turkish_restaurant, mediterranean_restaurant, restaurant, food, point_of_interest, establishment",http://www.shawarma2go.ca/,https://maps.google.com/?cid=17841909894951552469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mediterranean restaurants in Richmond BC,2.0,$$,2
ChIJVfbyw5ZzhlQRbuc6Wmq6VB0,Radish restaurant,"1876 W 1st Ave, Vancouver, BC V6J 5J1",49.2704796,-123.14728579999998,4.6,327.0,italian_restaurant,"italian_restaurant, restaurant, food, point_of_interest, establishment",https://radishrestaurant.com/,https://maps.google.com/?cid=2113519091086714734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Italian restaurants in Kitsilano BC,2.0,$$,2
ChIJpVpT6IBxhlQRyZZDzEAZ14I,WELA Healthy Foods | Smoothies | Fresh Juices - North Vancouver,"123 Carrie Cates Ct #132, North Vancouver, BC V7M 3K7",49.310056,-123.0821915,4.6,324.0,restaurant,"juice_shop, restaurant, food, point_of_interest, establishment",https://www.welahealthbar.ca/,https://maps.google.com/?cid=9428032111019005641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegan restaurants in North Vancouver BC,2.0,$$,2
ChIJaWrlpOJ4hlQR7RUZRm2-fvQ,Rehanah's Roti & Trinidadian,"2518 St Johns St, Port Moody, BC V3H 2B4",49.2769059,-122.85562899999998,4.6,321.0,caribbean_restaurant,"caribbean_restaurant, restaurant, food, point_of_interest, establishment",https://www.facebook.com/pages/Rehanahs-Roti-Shop/166823300017198,https://maps.google.com/?cid=17617728168856720877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Caribbean restaurants in Mount Pleasant BC,1.0,$,1
ChIJE2jgVN13hlQRgeCa7UJlbY0,Tuan & Thuy Kitchen,"1962 Kingsway, Vancouver, BC V5N 2S9",49.2452329,-123.0656961,4.6,320.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://tuanthuykitchen.zomi.menu/,https://maps.google.com/?cid=10190912869937897601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Commercial Drive BC,1.0,$,1
ChIJnyTyrnF3hlQRVSiR_lC8gUo,Silom Thai Cuisine,"3913 Knight St, Vancouver, BC V5N 3L8",49.2496729,-123.0763106,4.6,316.0,restaurant,"restaurant, food, point_of_interest, establishment",http://www.silomthaicuisine.com/,https://maps.google.com/?cid=5368779286856673365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJcWJMx-p3hlQRkfPZevSaaqg,Hoa Phuong Do Restaurant,"5088 Victoria Dr, Vancouver, BC V5P 3T8",49.2382751,-123.0652076,4.6,307.0,vietnamese_restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",https://hoaphuongdo.ca/,https://maps.google.com/?cid=12135682520727024529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Commercial Drive BC,1.0,$,1
ChIJM8nta4JxhlQRbETCrxUtj68,Dahlia,"833 W Pender St, Vancouver, BC V6C 3B2",49.2857792,-123.1163804,4.6,295.0,french_restaurant,"french_restaurant, restaurant, food, point_of_interest, establishment",https://dahlia-restaurant.ca/,https://maps.google.com/?cid=12650379449473320044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,French restaurants in Downtown Vancouver BC,2.0,$$,2
ChIJW9K4IkVxhlQRyoxxRrJhY4I,Loam Bistro,"230 Esplanade W, North Vancouver, BC V7M 3H8",49.3131167,-123.0837131,4.6,295.0,restaurant,"restaurant, food, point_of_interest, establishment",https://loambistro.ca/,https://maps.google.com/?cid=9395460665938906314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Thai restaurants in North Vancouver BC,2.0,$$,2
ChIJF_rwdwBzhlQRThlE8o12MhQ,Moc Vietnamese Kitchen & Bar,"1516 Yew St, Vancouver, BC V6K 3E4",49.2722947,-123.15480169999998,4.6,293.0,restaurant,"restaurant, vietnamese_restaurant, food, point_of_interest, establishment",https://mocvietnamese.ca/,https://maps.google.com/?cid=1455355981621107022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Kitsilano BC,2.0,$$,2
ChIJx2RvgpRzhlQRYri_rNt7-Io,Pho Quynh Express (Yaletown),"1263 Pacific Blvd, Vancouver, BC V6Z 2R6",49.2737934,-123.1232315,4.6,285.0,vietnamese_restaurant,"vietnamese_restaurant, asian_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",https://phoquynhexpress.com/,https://maps.google.com/?cid=10013889954884597858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vietnamese restaurants in Yaletown BC,1.0,$,1
ChIJ9esC-xJzhlQRTb4Yeq5k-s8,Kokomo,"2028 Vine St, Vancouver, BC V6K 3K1",49.2678921,-123.1573825,4.6,283.0,vegan_restaurant,"vegan_restaurant, vegetarian_restaurant, restaurant, food, point_of_interest, establishment",http://heykokomo.ca/,https://maps.google.com/?cid=14986401410564275789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Vegetarian restaurants in Kitsilano BC,2.0,$$,2
